스커트/NNG	1309.8738189385049
코디/NNG	1147.7135749822316
원피스/NNG	858.6406740233515
특설/NNG	858.6406740233515
실크/NNG	763.9990175882373
베네통/NNP	763.9990175882373
재킷/NNG	735.3041368687535
블라우스/NNG	652.0781613888648
캐주얼/NNG	642.801877071949
균일/NNG	642.801877071949
신토불이/NNG	573.714072547696
낚싯대/NNG	573.714072547696
텍스타일컨버터협의회의/NA	573.714072547696
소품/NNG	573.714072547696
레어드/NNP	573.714072547696
느와르/NNG	573.714072547696
외출복/NNG	573.714072547696
감색/NNG	573.714072547696
통바지/NNG	573.714072547696
머스크메론이/NA	573.714072547696
신관/NNG	573.714072547696
블레이저/NNP	573.714072547696
장식장/NNG	573.714072547696
스커/NA	573.714072547696
가쉽등의/NA	573.714072547696
스칼렛/NA	573.714072547696
사골/NNG	573.714072547696
예비스/NA	573.714072547696
가디건/NNG	573.714072547696
삿갓/NNG	573.714072547696
만대/NNG	573.714072547696
사외보/NNG	573.714072547696
싱글/NNG	573.714072547696
뷔페/NNG	573.714072547696
<쁘렝땅>/NA	573.714072547696
에스쁘리/NA	573.714072547696
단추/NNG	573.714072547696
젠/NNG	573.714072547696
뽀르떼등/NA	573.714072547696
*쁘렝땅/NA	573.714072547696
인터패션플래닝/NA	573.714072547696
자반/NNG	573.714072547696
스태파넬/NA	573.714072547696
라파예트코너가/NA	573.714072547696
생활관/NNG	572.1421846487108
숙녀/NNG	570.8558022754105
그랜드/NNG	570.8558022754105
신사/NNG	513.299057064707
패션/NNG	489.7481469510954
니트/NNG	466.2072789034599
액세서리/NNG	457.028441757294
캠브리지/NNP	457.028441757294
사복/NNG	393.75865440934786
체크/NNG	393.75865440934786
메이크업/NNG	380.2862441120887
삼풍/NNP	380.2862441120887
셔츠/NNG	380.2862441120887
정장/NNG	340.6299697003292
갤러리아/NNP	325.4706439410424
바지/NNG	300.0024229045819
코너/NNG	300.0024229045819
레지/NNG	285.9287683978259
바바리/NNG	285.9287683978259
위국/NNG	285.9287683978259
카디건/NNG	285.9287683978259
가발/NNG	285.9287683978259
예복/NNG	285.9287683978259
건어물/NNG	285.9287683978259
유명/NNG	285.9287683978259
새봄/NNG	285.9287683978259
코펠/NNG	285.9287683978259
로가디스/NA	285.9287683978259
백동/NNG	285.9287683978259
폼/NNG	285.9287683978259
나루/NNG	285.9287683978259
특산/NNG	285.9287683978259
볼룸/NNG	285.9287683978259
베벌리/NNP	285.9287683978259
허니문/NNG	285.9287683978259
초대전/NNG	285.9287683978259
나리/NNG	285.9287683978259
코아/NNP	284.35916735829505
점퍼/NNG	284.35916735829505
브랜드/NNG	208.4564319308268
제전/NNG	190.00118889700772
우드/NNG	190.00118889700772
마인/NNG	190.00118889700772
게스/NNP	190.00118889700772
잠실점/NNG	190.00118889700772
굴비/NNG	190.00118889700772
호감/NNG	190.00118889700772
젓/NNG	190.00118889700772
설문지/NNG	190.00118889700772
유모/NNG	190.00118889700772
버드/NNP	190.00118889700772
폴라/NNP	190.00118889700772
버너/NNG	190.00118889700772
옷감/NNG	190.00118889700772
기획전/NNG	190.00118889700772
봄나들이/NNG	190.00118889700772
특선/NNG	190.00118889700772
헤어/NNG	190.00118889700772
개점/NNG	188.43388119868152
봄/NNG	180.29920952030633
매장/NNG	178.47537963538758
색상/NNG	173.67648981271893
티셔츠/NNG	142.03804103735644
그레이스/NNP	142.03804103735644
스카프/NNG	142.03804103735644
수선/NNG	142.03804103735644
한눈/NNG	142.03804103735644
즉흥/NNG	142.03804103735644
찌/NNG	142.03804103735644
반팔/NNG	142.03804103735644
굿모닝/NNP	142.03804103735644
웨어/NNG	142.03804103735644
등산화/NNG	142.03804103735644
청바지/NNG	142.03804103735644
쥬/NNG	142.03804103735644
조끼/NNG	142.03804103735644
복/NNG	124.0055267029404
와이셔츠/NNG	113.26066621767646
뉴코아/NNP	113.26066621767646
베스타/NNP	113.26066621767646
로얄/NNG	113.26066621767646
블루/NNG	113.26066621767646
일화/NNG	113.26066621767646
옷차림/NNG	113.26066621767646
갤러리/NNG	113.26066621767646
모레/NNG	113.26066621767646
부스/NNG	113.26066621767646
장흥/NNP	113.26066621767646
테마/NNG	111.69796473049723
경향/NNG	101.02325593464032
버튼/NNG	94.07617823788756
인테리어/NNG	94.07617823788756
유니폼/NNG	94.07617823788756
식탁/NNG	94.07617823788756
주름/NNG	94.07617823788756
벨트/NNG	94.07617823788756
양모/NNG	94.07617823788756
콤비/NNG	94.07617823788756
스리/NNG	94.07617823788756
흰/NNG	94.07617823788756
디자인/NNG	91.23751733610328
상오/NNG	81.85972994487062
화이트/NNG	80.37334015537144
행사장/NNG	80.37334015537144
피스/NNG	80.37334015537144
부자재/NNG	80.37334015537144
킹/NNG	80.37334015537144
빠/NNG	80.37334015537144
동사무소/NNG	80.37334015537144
스/NA	80.37334015537144
남방/NNG	80.37334015537144
가방/NNG	70.86074641021362
식/NNG	70.86074641021362
멸치/NNG	70.09653349905822
완도/NNP	70.09653349905822
넥타이/NNG	70.09653349905822
나주/NNP	70.09653349905822
힐스/NNP	70.09653349905822
세대/NNG	68.540790465757
쿠/NNG	66.36149312978975
남성/NNG	64.31044338893801
타임/NNG	62.10374800745548
본청/NNG	62.10374800745548
중요시/NNG	62.10374800745548
카프/NNP	62.10374800745548
텐트/NNG	62.10374800745548
저널/NNG	62.10374800745548
제일모직/NNP	62.10374800745548
캐릭터/NNG	62.10374800745548
고려합섬/NNP	62.10374800745548
백화점/NNG	58.497813971937994
행사/NNG	57.83544369323446
양면/NNG	55.709777523859664
착용/NNG	55.709777523859664
사무국/NNG	55.709777523859664
정통/NNG	55.709777523859664
릴/NNG	55.709777523859664
흰색/NNG	55.709777523859664
편안/NNG	55.709777523859664
코드/NNG	55.709777523859664
아나/NNP	55.709777523859664
한신/NNP	55.63362785719858
창고/NNG	54.15870646516333
의류/NNG	53.533337429883524
쇼/NNG	52.755777170200176
본점/NNG	52.755777170200176
무료/NNG	51.419697712561245
북한산/NNP	50.47858176690687
복도/NNG	50.47858176690687
룩/NNG	50.47858176690687
간이/NNG	50.47858176690687
전시장/NNG	50.47858176690687
가전/NNG	47.76799211290495
직장인/NNG	46.11946721584818
한우/NNG	46.11946721584818
개성/NNG	46.11946721584818
모음/NNG	46.11946721584818
셀/NNG	46.11946721584818
충무/NNP	46.11946721584818
운동화/NNG	46.11946721584818
여름철/NNG	46.11946721584818
버/NNP	45.592703634049194
층/NNG	43.595140165557915
스포츠/NNG	42.656340691906145
여직원/NNG	42.43118451031332
혔다./NA	42.43118451031332
자전거/NNG	42.43118451031332
여성/NNG	41.18579597946524
니/NP	40.052709850730395
롯데/NNP	40.052709850730395
개장/NNG	40.052709850730395
자수/NNG	39.26998410731844
참/NNG	39.26998410731844
출품/NNG	39.26998410731844
청주시/NNP	39.26998410731844
모자/NNG	39.26998410731844
띠/NNG	39.26998410731844
신세계/NNP	36.53044967547082
전화기/NNG	36.53044967547082
녹/NNG	36.53044967547082
카페/NNG	36.53044967547082
연평도/NNP	36.53044967547082
출장소/NNG	32.01873261361858
아동/NNG	32.01873261361858
패턴/NNG	32.01873261361858
오프/NNG	30.13906666580568
지향/NNG	30.13906666580568
후원/NNG	30.13906666580568
장전/NNG	30.13906666580568
감동/NNG	30.13906666580568
기획/NNG	29.056399510966372
지하/NNG	29.056399510966372
일치/NNG	28.457396950788766
더블/NNG	28.457396950788766
잡화/NNG	28.457396950788766
반도/NNG	28.457396950788766
행태/NNG	28.457396950788766
봉사/NNG	26.944024130969563
동방/NNG	26.944024130969563
통/NNB	26.944024130969563
이벤트/NNG	25.574905885527837
가을/NNG	25.574905885527837
추구/NNG	25.574905885527837
혼/NNG	25.574905885527837
여수/NNP	25.574905885527837
유행/NNG	23.19417020085022
코스/NNG	23.19417020085022
영등포/NNP	23.19417020085022
도서/NNG	23.19417020085022
성향/NNG	23.19417020085022
선도/NNG	23.19417020085022
카/NNG	22.807896789563912
영/NNG	22.51290029653294
축제/NNG	22.152761190534186
돌/NNG	22.152761190534186
김치/NNG	22.152761190534186
민원/NNG	22.152761190534186
상의/NNG	22.152761190534186
성남/NNP	21.19476923045424
신세대/NNG	21.19476923045424
담당자/NNG	20.310569351665244
특별/NNG	19.49196250661987
특집/NNG	19.49196250661987
대답/NNG	19.49196250661987
전시회/NNG	18.73192094034767
열/NR	18.73192094034767
선택/NNG	18.587951463284448
품/NNG	18.179985186470294
잔치/NNG	18.024386243459134
티/NNG	17.98169503026112
적정/NNG	17.36410779454895
검/NNG	17.36410779454895
제안/NNG	16.74651247181154
주간/NNG	16.74651247181154
기분/NNG	15.623850306904796
한정/NNG	15.623850306904796
형태/NNG	15.246136957492293
응답/NNG	15.112164258402006
유/NNP	15.098549203418374
겨울/NNG	14.629792495674735
르/NNG	14.394895045120164
메이커/NNG	14.17429221651534
중시/NNG	14.17429221651534
인/NNG	14.147786764070041
런던/NNP	13.743484705494984
시스템/NNG	13.256777289915977
대학생/NNG	12.94835041637445
대/NNB	12.928071876500635
구입/NNG	12.79729072851615
전시/NNG	12.231047552023826
여름/NNG	11.898108405311348
서부/NNG	11.898108405311348
추천/NNG	11.898108405311348
음악/NNG	11.898108405311348
너/NP	11.277811207911567
재고/NNG	10.988427419392316
복합/NNG	10.988427419392316
여행/NNG	10.988427419392316
기념/NNG	10.711683138441424
장소/NNG	10.711683138441424
처/NNG	10.446771630529575
인용/NNG	10.446771630529575
점/NNB	10.237142431857958
감정/NNG	10.192953389046831
연합회/NNG	10.192953389046831
래/NNG	10.192953389046831
베/NNG	10.192953389046831
테/NNG	10.192953389046831
마리/NNB	9.949549275310915
보수/NNG	9.715934481774486
창구/NNG	9.491533205443341
하오/NNG	9.491533205443341
판매/NNG	9.472856690763978
대대적/NNG	9.2758139359002
소비자/NNG	8.987118836697451
구매/NNG	8.868492231406504
백/NR	8.362326797754292
아이/NNG	8.31145575625536
기업체/NNG	8.138674524474357
행/NNB	8.138674524474357
선호/NNG	8.138674524474357
용품/NNG	7.810524014190075
피/NNG	7.654583918438898
디/NNG	7.503717406604162
자사/NNG	7.357682911711113
섬/NNG	7.216253964753016
글/NNG	7.079218033309032
남녀/NNG	7.079218033309032
러/NNP	6.9463754657423
호텔/NNG	6.9463754657423
패/NNG	6.9463754657423
할인/NNG	6.9463754657423
주/NNG	6.882128020254514
홀/NNG	6.817538529947436
드/NNG	6.817538529947436
대전/NNG	6.817538529947436
아/NNP	6.6925305369144406
우선/NNG	6.571185040504427
주년/NNB	6.338862639379881
참여/NNG	6.308102788428192
이외/NNG	6.119418311082654
전남/NNP	6.119418311082654
터/NNB	6.0141991910988875
리/NNG	6.0141991910988875
이/NNB	6.0141991910988875
리/NNB	6.011740988412073
의식/NNG	5.9118220288838375
애/NNG	5.715150782251328
천/NR	5.6321841292753465
반응/NNG	5.620649492310277
톤/NNB	5.620649492310277
전/NNG	5.566526832558213
토/NNG	5.528575030496873
마/NNG	5.528575030496873
망/NNG	5.351347163290218
체/NNG	5.351347163290218
남자/NNG	5.1827916295326695
거/NNB	5.1827916295326695
세/NNB	5.170687755768558
위주/NNG	4.869305958111999
자원부/NNG	4.65279743261209
가/NNG	4.583860438751636
현대/NNP	4.528125494952639
표/NNG	4.5164519000360945
섬유/NNG	4.3860251552823355
고급/NNG	4.3860251552823355
설계/NNG	4.322914565362573
시즌/NNG	4.322914565362573
하/NNG	4.222934584113817
코/NNG	4.200682277066004
소개/NNG	4.14147921569291
면/NNG	4.134308320657907
근무/NNG	4.083500040370037
기회/NNG	3.9710680192603576
동기/NNG	3.9710680192603576
식품/NNG	3.91654607119489
옷/NNG	3.91654607119489
원/NNB	3.819619483496657
소재/NNG	3.8107275111764403
나라/NNG	3.8107275111764403
진/NNG	3.7593695046270827
서울시/NNP	3.6596111588280897
마음/NNG	3.51696478020982
로비/NNG	3.51696478020982
분위기/NNG	3.4711795949681368
상공/NNG	3.426236879071299
반영/NNG	3.2962439588718926
사정/NNG	3.254455317880868
우수/NNG	3.213404917842853
첨단/NNG	3.213404917842853
이름/NNG	3.094498782405792
실/NNG	3.056220012850367
화/NNG	3.056220012850367
프랑스/NNP	3.056220012850367
마련/NNG	2.9825854505162965
인정/NNG	2.9815982283031883
문화/NNG	2.9815982283031883
이/NP	2.9212595648518143
개최/NNG	2.805630713530512
센터/NNG	2.772139697939536
분석/NNG	2.743016241552149
전체/NNG	2.743016241552149
기간/NNG	2.6767320503163283
조건/NNG	2.6748397650854057
광주/NNP	2.6748397650854057
만/NR	2.5910965049080836
안전/NNG	2.5520755273098756
내/NNB	2.537062525020857
일/NR	2.4648536289876475
형/NNG	2.3814976007203175
입/NNG	2.3814976007203175
금액/NNG	2.3814976007203175
주민/NNG	2.354529359075536
지급/NNG	2.354529359075536
동안/NNG	2.3030215579362947
개방/NNG	2.225444416361029
방/NNG	2.176353705089582
주변/NNG	2.0822213812817267
시/NNB	1.985369408362077
전반/NNG	1.9503881100419553
정상/NNG	1.771346600002989
사태/NNG	1.771346600002989
협회/NNG	1.7161343245609308
고객/NNG	1.6804677549127243
기능/NNG	1.645678273153148
서비스/NNG	1.5462842099192393
공개/NNG	1.5304084180126374
자리/NNG	1.483900366122743
생활/NNG	1.468760855054378
순/NNG	1.4537981214792886
선정/NNG	1.4537981214792886
등/NNB	1.4383711754479598
입장/NNG	1.4243918706204801
식/NNB	1.4243918706204801
년대/NNB	1.3815403615995203
무역/NNG	1.3537813032497878
시행/NNG	1.3001165131290855
명/NNB	1.2705065002671112
컴퓨터/NNG	1.2614176934542667
바/NNB	1.199701387978408
관심/NNG	1.1412502233715065
모/NNG	1.129931694778572
우리나라/NNG	1.0644807929052666
차례/NNG	1.0644807929052666
평/NNB	1.0435631616897585
사고/NNG	1.02307517695683
상품/NNG	0.9931240209381021
것/NNB	0.9838433808738324
돈/NNG	0.9451981735042801
사이/NNG	0.935900413805923
내/NP	0.8820251405083398
수/NNB	0.8011530316196627
전문/NNG	0.7911539025752922
경우/NNG	0.7344345876506327
차/NNG	0.7164995565995518
조사/NNG	0.6608625185996865
속/NNG	0.6550717178895864
데/NNB	0.6485585683877853
정보/NNG	0.610715511362042
동/NNG	0.5925602829219662
다음/NNG	0.5748944300669924
이번/NNG	0.555777548775218
최근/NNG	0.5277423153569175
년/NNB	0.5040520924290603
의/NNG	0.4448125616425427
달/NNG	0.41327010861298596
때/NNG	0.40507722172413624
관련/NNG	0.39486505973813923
번/NNB	0.3836078477704441
월/NNB	0.3478912790975937
선/NNG	0.3294619554533922
회/NNB	0.3258416957167007
호/NNB	0.3082067039203637
간/NNB	0.29954519093798077
일반/NNG	0.29798925090885886
은행/NNG	0.2880360459350936
미/NNP	0.27834048608673184
국제/NNG	0.26273654196932955
처음/NNG	0.22252494422725355
제품/NNG	0.21983863870733947
지적/NNG	0.20168962936480805
계획/NNG	0.15623495587470768
세계/NNG	0.14350192323283048
한국/NNP	0.13824739330463673
서울/NNP	0.11702230158383556
가격/NNG	0.11074394731827926
대표/NNG	0.10261774623153935
종합/NNG	0.09488874835962378
산업/NNG	0.08471112587979375
실시/NNG	0.06293071575669923
대상/NNG	0.05192977892146511
국내/NNG	0.0517386280523284
시간/NNG	0.03688796195386389
규모/NNG	0.03130470686820065
업체/NNG	0.026770019007421323
김/NNP	0.015537656018579298
개/NNB	0.00918605288047944
일/NNB	0.00861567182949668
분/NNB	0.003016102228143871
결과/NNG	0.0023821789749331147
예정/NNG	0.0015445238086608042
앞/NNG	5.371952194979362E-4
올해/NNG	4.5487040287224534E-4
방침/NNG	4.018073004295483E-4
